true,pred_raw,pred_smoothed
-272.96494,-275.57622811365735,-274.2427419088874
-272.29297,-278.514183080729,-275.0989168076741
-272.70172,-276.3556387031073,-275.4164477066738
-272.11142,-277.6063672170387,-275.9206780624749
-272.23578,-277.6534648808346,-276.3549100983406
-271.3901,-276.5889051395365,-276.51735724437015
-271.421,-274.73540717386135,-276.2974902981274
-271.31375,-275.1395163088962,-276.1805579760848
-271.56244,-275.8019402234561,-276.20129292232474
-271.5545,-274.4455274645085,-275.9563762775904
-271.329,-271.1593554176472,-275.1185126183211
-271.44962,-269.5510490172135,-274.0946732662238
-271.69293,-270.0723093098796,-273.31896660414145
-272.6314,-270.9529981290084,-272.8255085105466
-272.68445,-268.91613064519237,-272.02007752899436
-273.11792,-270.0160003561519,-271.5456142101814
-272.4195,-269.6602959350614,-271.0784189433954
-273.9878,-269.21906148741095,-270.60197500216174
-273.62393,-267.2254155110114,-269.8234335390991
-275.43814,-268.6751631767935,-269.44228683023607
-274.8684,-275.65417291370255,-270.4518986095353
-275.08887,-272.77251407764885,-270.77419171495916
-274.56833,-271.1732526265412,-270.7513726782689
-275.01712,-271.74529889182463,-270.84579684843635
-274.34192,-272.728784004849,-271.11813761818047
-274.79727,-270.7493834357191,-270.9787539974053
-274.09607,-268.11972103510806,-270.3639237028444
-274.48264,-268.29140511660944,-269.876089113058
-274.0726,-274.619195175327,-270.6673763665229
-273.8706,-273.5135747258313,-271.13776934451323
-273.7016,-271.27025931470837,-271.11631578238524
-273.32153,-270.9156063166324,-271.0330937627504
-273.31372,-272.738338222485,-271.310828114497
-273.44818,-268.85779473367774,-270.8127647776182
-273.2931,-269.3325408295933,-270.4799855325309
-272.33188,-269.21916610826304,-270.1774186999282
-272.82663,-269.3082578790167,-269.93968447604647
-272.2702,-270.31411099748067,-269.93191758124016
-273.3561,-271.45288911075835,-270.1458161721322
-272.78378,-272.00422713767614,-270.4368989852554
-273.35522,-269.4841623507528,-270.20953703589396
-272.71036,-271.7099062001666,-270.44101144144844
-272.8741,-272.2341061783854,-270.7407926533963
-272.01184,-274.1852127335935,-271.36925881581345
-271.8806,-274.53094810227515,-271.97216566659864
-271.07126,-274.23496012354116,-272.429870324132
-271.01938,-272.1603010753108,-272.42447677556436
-270.61035,-276.4422241093688,-273.231031620693
-270.85556,-277.8106073083246,-274.1764457779356
-270.44275,-279.69065986974226,-275.3357828472753
-270.502,-279.14793256197356,-276.2152764551891
-270.73334,-276.9785234545049,-276.5448051082481
-270.44553,-277.04053982800593,-276.82784361165363
-270.83383,-277.6204035770815,-277.1694058739
-270.70996,-277.90031813707213,-277.5037650497496
-271.21152,-275.87753592245866,-277.3942328922844
-270.87912,-274.7345584343572,-277.0731791523001
-271.58267,-276.7477728629633,-277.1722501571685
-271.30594,-276.7090324812951,-277.2408922256529
-272.3712,-272.59401622177836,-276.50932061437356
-271.9044,-273.23215424499097,-275.9988407897217
-273.2506,-272.722009736768,-275.460757809744
-272.79684,-272.12755011654986,-274.8845757873909
-273.75668,-272.9160627075104,-274.5401154848589
-273.11914,-272.74650999888286,-274.21264709739535
-273.49466,-271.277247647127,-273.6535764857311
-272.7522,-271.95040522401314,-273.3048659415054
-272.9484,-268.85123772824073,-272.42002396931093
-272.60495,-272.9663122133458,-272.4494782615926
-272.53946,-272.7873658325295,-272.4445047655032
-272.4833,-273.55518398862864,-272.58979029399984
-272.62405,-271.0845160686091,-272.24769860422475
-272.84424,-269.7403827242331,-271.7035871747193
-273.30157,-271.0633379499909,-271.49458636520905
-273.15433,-267.52153983312866,-270.6480415831497
-272.57645,-263.3882875998389,-269.1457573678564
-272.46585,-266.9694903383297,-268.55176097610183
-272.84534,-266.6359388876907,-267.9914264167816
-273.69623,-268.16068035937445,-267.8137014280612
-273.52585,-265.7701792900595,-267.21901877334096
-273.59854,-266.0557298930876,-266.77709204276005
-272.9038,-270.8396195989438,-267.3208568136055
-273.82724,-269.3752101321742,-267.51825610715747
-274.00342,-267.35340886165153,-267.31257683378544
-275.04626,-269.4710198630306,-267.54873103289475
-274.38513,-273.8949251782529,-268.5997808323669
-274.69275,-270.83727603605183,-268.92312927638
-273.74896,-271.13046242489247,-269.25988839750704
-274.20255,-270.80483907749243,-269.48950058988777
-273.46564,-274.68983545646853,-270.42678916259763
-273.85388,-273.51609739219003,-271.00561313721846
-273.2543,-274.8053872726997,-271.744530476508
-272.85522,-279.03300349311365,-273.17690917117295
-272.02695,-275.9117045930363,-273.80265006605634
-272.0811,-273.7326149121871,-273.91656369682033
-271.93793,-273.5207171992118,-273.9667336844275
-271.60098,-273.13877973655383,-273.9303430916321
-272.12958,-273.2691817634989,-273.9177274630367
-272.22836,-273.8113176448651,-274.00402916433865
-273.39432,-271.0373325796574,-273.5449492648089
-272.63223,-274.0152177396547,-273.7138165597378
-273.13864,-274.4688042978367,-273.9397945264839
-272.68692,-272.7750143608846,-273.80630668924096
-273.45786,-276.3917885681749,-274.37505571717577
-272.8146,-275.131504712149,-274.61645582566797
-273.36337,-271.55121230724404,-274.13688484547964
-272.47626,-272.35267107906907,-273.87485279279144
-272.62814,-274.5590867668973,-274.0666039936641
-271.91217,-277.9208429078444,-274.86558096088334
-272.21506,-276.4295738393337,-275.25996380078345
-271.60846,-273.8821794010999,-275.10710505822357
-271.86765,-271.93901111344775,-274.60183824552496
-271.48175,-275.4007283189518,-274.8236701249641
-272.06543,-275.9748533796141,-275.11820829077544
-272.2152,-278.6229573173361,-275.86849040413824
-272.10358,-276.81485795238893,-276.16022470575416
-272.22925,-276.987049048409,-276.4357921307732
-272.40128,-273.77421796589243,-276.05407640853684
-272.15527,-273.22262088125086,-275.617284643017
-271.8944,-273.06801362388285,-275.2101612964284
-272.36545,-273.0958752692274,-274.86426362158153
-271.78314,-272.17358306539353,-274.3911671027037
-271.95682,-271.06349879859835,-273.77486707134847
-271.234,-268.74974555680564,-272.8089372472826
-271.67953,-268.5869967500862,-271.95501989960775
-271.10806,-270.5713211963788,-271.60668826129154
-271.6375,-269.05365097771016,-271.02582862205924
-271.33005,-270.7710074465116,-270.8619082669099
-271.69064,-271.47573279002665,-270.86212158630275
-271.37192,-275.62818129510015,-271.65739570301207
-272.48364,-273.00494947144915,-271.8428615469739
-272.27057,-273.1603742989592,-272.0342404770546
-272.84152,-272.364086571553,-272.04922408043194
-272.02417,-273.5000885851627,-272.28034980666456
-272.4528,-273.17204649681815,-272.41743103591244
-271.97366,-273.3878526846678,-272.57701616190377
-271.80988,-272.71258217913373,-272.58608708313295
-271.21512,-269.24009736646684,-271.9349273658819
-271.874,-270.25459573607264,-271.57329438513943
-271.861,-268.3754775121251,-270.9101522216974
-271.81317,-268.4523408590794,-270.36226435813484
-272.0638,-269.81274015678673,-270.1578518202231
-271.8071,-269.22297466271056,-269.8767711040057
-272.65933,-271.7802701512083,-270.1284439022713
-272.44104,-272.2087125401224,-270.4302211852494
-273.26532,-271.80971789609595,-270.6166367156454
-273.0513,-272.42442909949966,-270.8963592357174
-273.8633,-272.55746800174626,-271.1634925670404
-273.22394,-271.65826473668386,-271.2229616993972
-273.9436,-271.903003677833,-271.3219851257974
-272.90063,-273.46273453180856,-271.7043531489573
-273.59082,-270.79380502784807,-271.5245584557928
-272.5927,-271.4820111118565,-271.50237637601174
-272.62265,-269.4790860808189,-271.1036494828504
-271.8861,-269.38419633382114,-270.74640601343975
-272.60974,-268.1938782953753,-270.2172562791163
-271.98154,-269.8867029549074,-270.0900478997879
-271.75552,-270.86035938057,-270.16997038395914
-271.39343,-270.2396028816612,-270.12366775131125
-271.2145,-268.9234917295982,-269.83726085127796
-271.1464,-272.9634460563397,-270.3637248931151
-270.6218,-274.6900549234698,-271.14421366339013
-269.98825,-273.8503671274692,-271.6523272986735
-269.38428,-270.6506960671198,-271.4779422400747
-270.03558,-272.90710649469116,-271.75713586211873
-269.48492,-273.0984326308153,-272.03113436816363
-269.95694,-271.29275168113213,-271.9206667602467
-269.5297,-268.9250670811865,-271.37504877305315
-270.18774,-270.7509559154391,-271.25551726501567
-269.61288,-273.28558647067035,-271.63523093550356
-270.02908,-270.5073993473066,-271.43144701051125
-269.37463,-271.3843469648537,-271.4237616019694
-269.64996,-270.0371259284769,-271.16117027776784
-269.2809,-273.0570424129067,-271.5110149937132
-269.4991,-272.2616547755941,-271.65872583673155
-269.31104,-273.21873416650607,-271.96624599323826
-269.8427,-274.75005331244694,-272.51881283947023
-269.59048,-276.02168973353946,-273.2303153096554
-270.07495,-274.6023099898745,-273.564863903448
-270.09875,-275.77597637514464,-274.0692193384855
-269.76373,-273.09312704166484,-273.9850734378713
-269.4518,-273.35040287249194,-273.9568782022689
-269.15683,-273.44046563055235,-273.9450872321647
-269.2503,-270.3551534507047,-273.3442810161931
-268.6371,-269.5030240166314,-272.66583211312735
-268.8528,-272.23894182776843,-272.6044848047951
-268.64478,-271.48849074984355,-272.40855235047
-269.40067,-268.7018335141778,-271.7111815716838
-268.87097,-268.6993211373387,-271.11574040869255
-269.67255,-267.80718495950396,-270.4397630001675
-269.32712,-268.7586835123091,-270.04668024388855
-270.4433,-267.312129045914,-269.4405578953718
-269.82602,-266.4817510714045,-268.77054268942186
-270.16833,-265.56673612248994,-268.0310896161284
-269.65005,-266.252025554243,-267.53769408385745
-270.346,-267.0557543739881,-267.2778954931734
-269.92874,-269.4672006635685,-267.5234120185478
-270.76965,-268.1860538794415,-267.49830040156706
-270.0422,-268.0836117055052,-267.46537351354357
-269.4687,-268.73952449195133,-267.5695085455888
-269.34546,-268.1322293060324,-267.5501719956845
-269.29037,-267.29550088712654,-267.3813515637734
-269.0318,-266.2176759976855,-267.0389617781651
-268.97977,-265.76981699492234,-266.6683199834926
-269.0031,-268.082667078077,-266.79855661572157
-268.65674,-267.59564643888484,-266.8243554710041
-269.25122,-268.21743419240727,-266.971105126631
-269.17184,-268.68621669596297,-267.19150431402215
-270.1514,-270.997019083545,-267.824027233269
-269.51535,-271.75564326609236,-268.5122393110457
-270.35828,-268.6308579117938,-268.5084159162785
-270.16885,-266.97044293353923,-268.19106454060386
-271.21274,-266.6051636198278,-267.85240064063163
-270.4479,-268.1530474030233,-267.8597084302532
-271.24603,-266.45535771661963,-267.5460000891577
-271.03348,-266.4221068605007,-267.2746722464824
-271.81308,-266.0802447778047,-266.98141724434333
-271.13892,-268.923306685361,-267.275050730381
-271.3385,-267.2219035580116,-267.20610981942485
-271.01434,-268.37460513052423,-267.3694389177137
-270.75427,-269.53171418305936,-267.73163786943746
-270.156,-272.38201985886286,-268.5845778618725
-270.62363,-271.5443178150167,-269.15427028738407
-270.8817,-270.4412616107311,-269.4300409485105
-270.9603,-269.5217116017579,-269.48881288894023
-271.1857,-271.21628159085924,-269.8587154457457
-271.0886,-271.6554190995309,-270.25534830485685
-271.0086,-273.36348616436396,-270.9151543710019
-270.4433,-269.4035229772709,-270.7216875969654
-270.79166,-266.5145262032589,-270.00288847673653
-270.4618,-268.98808459543943,-269.85575366113073
-271.04465,-266.74033988266086,-269.30082627440515
-270.6103,-267.56923341997236,-268.98321999932926
-270.62573,-267.1186041438414,-268.6261994882593
-270.26813,-266.74693273686336,-268.25131935352266
-270.7125,-267.1743056344459,-268.01382342876
-270.12042,-269.15804425905407,-268.1899668904347
-270.33032,-269.2549067989163,-268.3607277506512
-269.63745,-272.0598247779648,-269.04092025392845
-269.97357,-270.7557867060402,-269.3742979931577
-269.4869,-271.8809687912444,-269.87193344525105
-269.9848,-273.65642779916965,-270.6324457264124
-269.6922,-274.9492514122365,-271.5243369813634
-269.67535,-272.9598186007892,-271.9030258080074
-269.597,-272.5978512299473,-272.1515578850569
-269.79727,-273.81384294284675,-272.5883702263668
-269.71115,-275.242629576646,-273.2259124104144
-269.40445,-272.3681948816885,-273.21634615911347
-269.52438,-272.8080451171146,-273.28368752751635
-269.25867,-271.36419838262185,-273.0591467322651
-269.35706,-268.53799553000545,-272.32334066261797
-269.19833,-268.4655747311668,-271.67572434309835
-270.27216,-270.49057199186234,-271.5038031077003
-269.65564,-272.2398150450042,-271.68677077596647
-270.0954,-272.49903800466774,-271.8897573922885
-269.91107,-271.69472007914504,-271.90744895178386
-271.01215,-272.80664856510276,-272.13091823858065
-270.23346,-273.76154311753714,-272.5001156291138
-270.60956,-269.55325341029123,-272.0122047459532
-270.27185,-270.8097912886567,-271.83114961412593
-270.90244,-270.80997186174085,-271.6743156829771
-271.1171,-272.0515799473547,-271.7745422968008
-271.31845,-271.01634231841325,-271.6618010810047
-271.22946,-268.40732917451425,-271.0683136112431
-271.4925,-268.38030231179044,-270.5558438124515
-270.87543,-270.4754176341549,-270.5170597716728
-270.8881,-268.5646863279006,-270.1221893290786
-271.16858,-266.9733375849496,-269.48441297940485
-270.94333,-265.6320941373107,-268.68786712717315
-270.2859,-267.8356691361459,-268.4307865067455
-270.14783,-268.7363264371313,-268.3877249176804
-270.37015,-267.4469160185878,-268.11134306620886
-269.9709,-267.59593443670434,-267.90914299548285
-269.95883,-269.80190324882784,-268.16136292691044
-269.322,-269.0502615426059,-268.23925455040387
-269.72464,-268.4213556857327,-268.19096472254967
-269.21432,-270.22452278729503,-268.4967556209165
-269.82816,-268.16242026939926,-268.36992444185705
-268.99063,-267.92171268041346,-268.219381703187
-269.3378,-267.37432098064403,-267.9904609716805
-268.86584,-267.1672628461186,-267.75953273368987
-269.01584,-267.9867126505313,-267.72225362488024
-268.37918,-271.9281529451314,-268.4435757929749
-268.92044,-269.86946860936575,-268.6715424968578
-268.62195,-269.71939310086714,-268.8396604415133
-268.56546,-271.0736451270904,-269.2419411882601
-268.09738,-273.42129331834184,-270.0321587888512
-267.9775,-271.3131171130312,-270.30557291161574
-267.4844,-269.8676971626435,-270.26248400249557
-267.2493,-271.29028141288325,-270.49392512525526
-267.3088,-272.606424884978,-270.93942325726493
-267.8501,-274.01545099697546,-271.58466172174946
-268.27417,-273.0837432895725,-271.9545883063275
-268.25806,-273.1072682184408,-272.2699901261532
-268.94846,-273.20084985736713,-272.5516188925308
-268.6141,-270.58011865805634,-272.288291575076
-269.61008,-269.8755149726246,-271.92404001853544
-269.26013,-272.2077667214414,-272.0516388395537
-269.97687,-272.2622729260803,-272.1669113422787
-269.711,-268.176935326753,-271.48502154145183
-270.90414,-268.222767485635,-270.90831805082263
-270.33783,-271.1379689656035,-270.9682209989551
-271.05035,-269.2663609048478,-270.6628343350653
-271.1083,-268.3547310835956,-270.2282967369745
-271.6314,-266.7083975135678,-269.54478224768195
-271.18607,-269.1207551380058,-269.42111961265704
-271.4134,-267.53042938192164,-269.0157873398843
-270.51962,-268.81986196936515,-268.91760681097304
-270.53027,-266.5559204416428,-268.40695424387155
-270.01395,-267.2689743882576,-268.1102955763539
-269.45386,-268.27126165874495,-268.05202342517623
-269.87964,-266.3511954535137,-267.64220278606405
-269.55368,-264.4842387495807,-266.94261622131046
-270.27078,-267.56301452255263,-266.93633472600743
-269.61792,-269.09534969732664,-267.22865719598445
-270.2931,-265.9148953542382,-266.8798189964925
-269.74023,-264.4923182251301,-266.31732116395085
-270.30573,-265.87642104936,-266.1064274268076
-269.93457,-264.31666377067336,-265.63694955299667
-270.8324,-263.2842212924568,-265.0473055465255
-270.05603,-264.0691524150107,-264.7011999720283
-270.90356,-267.4201222433725,-265.0512182485042
-270.6222,-269.3473211330054,-265.7245898814285
-270.88248,-268.03747139423973,-266.0573767662476
-270.62042,-270.3282396058322,-266.78198104943357
-270.74973,-269.4743174787929,-267.2421279002407
-270.36285,-272.5411510779232,-268.21986712901474
-270.60464,-271.1200924779335,-268.7850476098128
-270.45822,-271.3418271720996,-269.3083238398319
-270.6102,-273.34536983943667,-270.1331857262641
-270.10825,-274.74885063238344,-271.10010704606583
-270.00076,-273.57404454810734,-271.69658759495593
-270.13324,-273.39399431497833,-272.16430186479386
-270.39398,-275.09441343548895,-272.8785269807615
-270.56,-274.58221954945134,-273.38189135089533
-270.32974,-273.7310059309325,-273.63988918517083
-270.33252,-271.5373489766001,-273.43298377706844
-270.17172,-269.5695099717206,-272.8725446375737
-270.6903,-270.49424542170016,-272.5612583234206
-270.03696,-268.75985007871776,-271.95891116477264
-270.86655,-266.4015185443599,-270.9909363638793
-270.76215,-268.09086374276166,-270.4819581846568
-270.8468,-268.0076757998049,-270.02996920590584
-270.44083,-271.0850865506447,-270.2283432417162
-271.36566,-268.8616924092626,-269.97514875694924
-270.90823,-269.5981604989012,-269.89885559784244
-271.65186,-270.1695090740717,-269.9426074172589
-271.17197,-271.09436304850885,-270.1560376626975
-271.70883,-270.09939769496486,-270.1492559981874
-270.67557,-272.73886752172314,-270.6447635339861
-270.841,-272.4068232710922,-271.00397727024057
-270.96124,-271.12425611602544,-271.06528109715254
-271.04233,-271.7298490749,-271.2305896093261
-270.79254,-271.30339288432964,-271.2884554226341
-270.3886,-271.92388744296636,-271.4533700721715
-270.18686,-270.74164299059237,-271.3670296660537
-269.6788,-268.71906624347133,-270.9065504883906
-270.9395,-270.6093401599141,-270.87083955615844
-270.41772,-270.55875046545174,-270.8296866651402
-270.98315,-271.71839548463475,-271.0139760150632
-270.7302,-268.9306926522148,-270.6406310450368
-271.07413,-267.81121629961854,-270.10842172839386
-270.299,-271.22103301207653,-270.30222530299244
-271.12155,-271.0390677791603,-270.433820881254
-270.14853,-269.42328393715843,-270.2394668386445
-270.96323,-270.9404998634614,-270.36214926111353
-270.02182,-272.0576415227887,-270.67956244460913
-270.6713,-268.9102571836831,-270.35244488959233
-270.37424,-271.063993531983,-270.4822676991466
-270.3407,-269.3847407347497,-270.27418340173955
-269.79602,-272.2664018974356,-270.64425631508027
-269.88403,-272.6421984361491,-271.0316381730654
-268.91434,-269.8270312840423,-270.8266413217639
-268.60995,-269.8480453509343,-270.65459044454195
-268.13995,-273.3841135807914,-271.17901674672896
-267.82855,-271.88884092390606,-271.3417512150328
-267.6087,-271.7860157417301,-271.4595002468342
-267.41806,-272.61748919070027,-271.71612207284664
-267.6877,-274.8208937140861,-272.3516462825386
-267.65982,-270.65256261815694,-272.099130458478
-267.9737,-268.66242013323125,-271.5019998904498
-267.53235,-272.7107959907978,-271.7591197457125
-267.84335,-273.09757188955206,-272.0503910116894
-267.77216,-270.33626611325457,-271.77214444841275
-268.99762,-268.4269993534747,-271.16964526444895
-268.8284,-270.3983997343682,-271.0287605386983
-269.3015,-268.7355270637107,-270.592394495372
-268.6031,-272.11498552706905,-270.8624664339992
-269.1796,-270.18226432052774,-270.72653286597506
-268.41028,-270.90654781280824,-270.7485978539544
-268.70398,-271.7957857186575,-270.93700519591755
-268.29874,-270.22535048695653,-270.79982025411186
-268.85144,-269.9687374638944,-270.6341992791959
-268.6403,-271.03601577214795,-270.6961745499292
-268.9817,-269.6562434271904,-270.48761618590333
-268.29144,-269.10535816386806,-270.20570198342404
-268.30228,-267.9512248161907,-269.74706270516157
-268.09167,-270.0076121177723,-269.7483200981797
-268.59912,-271.5713951524299,-270.04905028330535
-268.80035,-268.5493072253865,-269.7336684758101
-268.9652,-266.65947175635756,-269.1072968601192
-269.569,-267.7334302039996,-268.779509705424
-269.71057,-264.8334566225134,-267.95254633462423
-269.93356,-263.0856085672516,-266.9194239766555
-269.4207,-263.2982441001888,-266.08465746386486
-269.6344,-262.6991866124828,-265.26681153220363
-268.68372,-262.9507301072468,-264.6264733423659
-269.3813,-262.08996834912836,-263.9274972422037
-268.5354,-263.9639195453283,-263.69900203941955
-269.43112,-265.7060648904095,-263.8475777157889
-268.97348,-267.69504505649684,-264.3644151169509
-269.63574,-265.54106768500424,-264.40710401070396
-269.19318,-265.6264111406166,-264.46923690795325
-269.27927,-267.7108771768735,-264.92718484394067
-268.7821,-271.1639185072686,-265.9820374481949
-269.16006,-270.22179687078807,-266.70928375730017
-268.9072,-271.3825536205841,-267.55402218127165
-268.7994,-267.28143315028785,-267.49733272972543
-268.22662,-268.4725166938929,-267.6755611514635
-267.71243,-269.06514782267953,-267.9404956429651
-267.54178,-267.33625437543714,-267.8378493479026
-267.26947,-266.54325462155407,-267.5990199459394
-266.8093,-269.04822054987386,-267.87095400348613
-266.10132,-268.80826355708103,-268.0574014269322
-266.6303,-268.1150968922886,-268.08423079491445
-265.832,-266.5413713797546,-267.80726339657235
-266.74588,-267.53745570119054,-267.7595169048199
-266.32632,-268.1319066295742,-267.831567310857
-267.43442,-267.5933752065011,-267.7906105625504
-267.27634,-271.47840868398714,-268.49361960358385
-268.39493,-271.8170308406825,-269.15724302739716
-267.8467,-271.6858090485939,-269.69644373832193
-268.52875,-273.0962874910241,-270.4210808713355
-268.6052,-271.84917884755936,-270.79783837301505
-268.74963,-270.3044973118094,-270.8200358623285
-268.55533,-271.2985308536817,-271.02172681612285
-268.77084,-267.2471789094031,-270.418107659659
-268.7614,-269.0745308060448,-270.2446637157825
-268.78204,-268.69312989307844,-270.02000661868163
-268.78967,-269.6493896825127,-270.00645496276644
-268.24838,-268.86448722202186,-269.84277600117935
-267.98187,-267.8208344490165,-269.50211912763115
-267.66846,-269.93707355528926,-269.6114596434627
-267.45828,-268.66100197747255,-269.4608280006194
-267.16364,-265.5741884325283,-268.7443235361455
-267.6293,-267.00379861136906,-268.4038795028652
-267.32227,-270.3413757922241,-268.7482586913557
-267.69818,-266.8187119584154,-268.37383087661806
-267.14807,-264.53919822909995,-267.6218855489285
-267.71008,-263.21171801765934,-266.72976172012807
-267.45227,-263.98574546751996,-266.1190261972485
-267.76254,-264.0316387187318,-265.611717334149
-267.2896,-260.8616948982322,-264.5827070429893
-267.36948,-259.70508947871434,-263.492243555994
-266.37067,-263.1350873967009,-263.22279619517246
-267.49802,-260.66266572840885,-262.5339066279468
-266.5664,-262.39096193423626,-262.2855699486059
-266.6293,-262.14468193471765,-262.03867795828745
-266.1222,-266.02338210795534,-262.576708518809
-266.28763,-268.478902615975,-263.5135289052467
-265.90973,-268.8904715026721,-264.4002052438409
-265.41867,-267.9606760863964,-264.9866546115981
-265.3019,-270.54509061587044,-265.98245757482954
-265.00198,-271.1136101884106,-266.94270302424
-264.45413,-269.23018827396737,-267.40436074616
-264.40674,-271.02707565411123,-268.1379703784206
-264.63452,-270.59735170186565,-268.67943768238194
-263.83643,-270.2722730573567,-269.0754403963288
-264.2223,-269.40916709404667,-269.2441807882071
-263.19934,-268.2575864998345,-269.1637100557866
-263.87268,-268.6184002234178,-269.1580221344474
-263.18192,-266.2716310976983,-268.7021325651655
-263.8939,-264.6035538546998,-267.9916223232028
-263.21744,-264.9006092022876,-267.43866885856977
-264.26416,-264.4587588081969,-266.8814443807769
-263.3565,-265.9435129969266,-266.68796899389747
-263.86273,-265.0542813023911,-266.3548553485937
-263.37518,-266.6950624060386,-266.3837759651286
-263.6791,-265.4811416565877,-266.17966958653534
-263.76855,-266.9573527851576,-266.28783825500363
-263.95032,-266.0056268559339,-266.201322095212
-263.8444,-267.23734250632185,-266.3633130269617
-263.7229,-266.69256821640136,-266.3997588613876
-263.12622,-265.09537217832496,-266.1287408335882
-262.9341,-263.42234680028594,-265.58100772269074
-263.04102,-264.8654209598256,-265.3899413839522
-262.75024,-264.38110040768424,-265.13791154042593
-262.41226,-262.90379822996346,-264.6455118420752
-262.6223,-261.09409364742714,-263.8854070796082
-263.33414,-262.56606864886504,-263.5214843379612
-263.2755,-263.0727811042593,-263.31342812686114
-264.23697,-259.82242718144977,-262.5249288803102
-264.0957,-260.5190284295063,-261.99157371074614
-264.82983,-261.1025938707824,-261.6557080044293
-264.3293,-259.7675287593573,-261.12446326980546
-264.90198,-260.9134826002346,-260.8983169194223
-264.43756,-262.56571129020637,-261.0292134835147
-264.96252,-259.71551460317824,-260.6090673079611
-264.52066,-260.9548494024708,-260.49528699058044
-264.42868,-258.61619157665547,-259.96337557071615
-263.56494,-261.41027053464927,-260.0499304827043
-263.4336,-259.20129391311997,-259.7139378038436
-262.70248,-259.6087820488836,-259.51408004085425
-262.835,-261.6876591402138,-259.7481289202659
-262.48935,-261.9287665925786,-260.00291423073816
-262.4506,-258.937959655102,-259.6602955377185
-262.0483,-261.0250289310884,-259.7720941999839
-262.55374,-261.2890508437272,-259.9253446271312
-262.2992,-260.21315871042395,-259.8586950299589
-262.32657,-263.6408245662905,-260.4595100056686
-262.2184,-262.31736836249706,-260.72652660287895
-262.0126,-263.38852581578954,-261.16223838034114
-262.82983,-263.1903234348208,-261.49976934205586
-262.23755,-258.30424172169484,-260.86171943647855
-262.6492,-260.75576619527897,-260.785113885794
-262.31107,-261.35153358682805,-260.8359657172287
-262.84906,-260.05466207119935,-260.6359057914173
-262.46072,-260.323485519657,-260.5191212695149
-263.45258,-260.04794323590306,-260.37021641536217
-262.91394,-264.2065075234914,-261.0365079663456
-264.21567,-264.62339394586184,-261.6871125384641
-263.904,-266.0600332463934,-262.51642652305503
-264.5399,-265.90098411292246,-263.1933875824476
-264.2666,-267.7862381409543,-264.1270002711864
-264.33044,-265.7116748747999,-264.52565190719315
-263.80814,-267.65183288094636,-265.22904998320246
-263.4149,-266.60383621157587,-265.62391088656705
-263.23325,-266.01102794388856,-265.8409139006819
-263.46448,-266.7788884473634,-266.16428097820716
-263.9413,-262.50283281308316,-265.6199038151809
-263.99854,-262.455971864319,-265.1388840228435
-264.33917,-260.9524516266293,-264.43676002430396
-263.8606,-256.43126322157434,-262.9741707045498
-264.17084,-260.44005491836185,-262.4857147031088
-263.76788,-260.04709191767654,-261.99494577396376
-264.39868,-258.9372044247233,-261.3670657791324
-263.78516,-258.4547878945368,-260.7425252290394
-263.88074,-260.91978582555276,-260.6821196170122
-263.23532,-261.27718783597857,-260.70347411533635
-263.67056,-260.80518061618585,-260.63682702442475
-262.64642,-259.98160328107195,-260.42804672303237
-262.86926,-258.87704753192895,-260.0446046521477
-262.29797,-265.17594098717296,-260.9191307600253
-262.10458,-261.4535819111109,-260.96281678522587
-261.37192,-262.3542890721486,-261.17424447749437
-261.4176,-261.66193843664905,-261.2257547334335
-260.85873,-262.353259899189,-261.4031909556589
-261.30768,-263.8334548603042,-261.83765202770866
-261.1259,-262.9744027601243,-262.04630362536074
-261.07764,-262.3817726060015,-262.11199268152325
-261.40842,-265.74541291435554,-262.80699027484684
-261.72263,-266.0662229931978,-263.46027646681415
-261.77637,-266.1343615552177,-264.0284440743552
-262.1376,-267.2399189434281,-264.7197749150321
-262.33887,-265.39224682027606,-264.95389663286545
-262.33145,-263.9344104069627,-264.870929807655
-263.26547,-262.10379994648633,-264.44654549773713
-263.0122,-262.30013286346775,-264.11667000541763
-263.225,-264.42140327499686,-264.2343468634099
-262.53427,-265.265294810899,-264.4918750743209
-262.98032,-266.2492943735856,-264.895167039435
-262.41995,-267.1235422234086,-265.4014818959854
-263.52313,-263.5842190445637,-265.1563461290848
-263.21,-264.82295227893763,-265.17742420158123
-264.33618,-264.522828188378,-265.13392914387055
-263.51,-264.98618645023583,-265.18062520732303
-264.28528,-263.46730265760965,-264.9279167105496
-263.83585,-262.5094950204486,-264.52663323657316
-265.33896,-262.474501614485,-264.174773493358
-264.47815,-262.55756558082203,-263.8885465361689
-264.5069,-260.170636373548,-263.18987634191024
-264.03018,-260.313838651403,-262.6209695176696
-263.4864,-260.0573160186645,-262.0883443811517
-262.97894,-259.24517612552006,-261.4823011572498
-262.32648,-257.1922231775362,-260.57897383545503
-262.76,-256.5935210881611,-259.6996578012408
-262.0958,-257.4758813932602,-259.1239989043654
-262.76404,-257.87946372352445,-258.71791466553543
-262.65927,-256.3999489739433,-258.0994941202425
-263.43945,-257.92156039400516,-257.87068419690416
-262.84525,-260.30261083260467,-258.138256504305
-263.80954,-261.12462027169175,-258.53281541000916
-263.29373,-260.98853613686913,-258.8524701866301
-263.5569,-262.8414865227434,-259.4848117885116
-262.95786,-263.249363882107,-260.10807193165704
-262.98105,-261.45541033661857,-260.3034743934665
